,State,Year,Quater,District,RegisteredUser
1945,delhi,2019,1,110096,135423
1946,delhi,2019,1,110041,129476
1947,delhi,2019,1,110043,117835
1948,delhi,2019,1,110094,114562
1949,delhi,2019,1,110042,113898
1950,delhi,2019,3,110059,300007
1951,delhi,2019,3,110092,248727
1952,delhi,2019,3,110086,194575
1953,delhi,2019,3,110085,180186
1954,delhi,2019,3,110044,178410
1955,delhi,2019,3,110096,164301
1956,delhi,2019,3,110041,163228
1957,delhi,2019,3,110001,148352
1958,delhi,2019,3,110094,146798
1959,delhi,2019,3,110043,144276
1960,delhi,2020,4,110059,423149
1961,delhi,2020,4,110092,335783
1962,delhi,2020,4,110086,288308
1963,delhi,2020,4,110044,259476
1964,delhi,2020,4,110041,252304
1965,delhi,2020,4,110085,241334
1966,delhi,2020,4,110094,230259
1967,delhi,2020,4,110096,228635
1968,delhi,2020,4,110053,226890
1969,delhi,2020,4,110042,219941
1970,delhi,2020,2,110059,365614
1971,delhi,2020,2,110092,295000
1972,delhi,2020,2,110086,246312
1973,delhi,2020,2,110044,223161
1974,delhi,2020,2,110041,211987
1975,delhi,2020,2,110085,211869
1976,delhi,2020,2,110096,199631
1977,delhi,2020,2,110094,192135
1978,delhi,2020,2,110053,186853
1979,delhi,2020,2,110042,186007
1980,delhi,2020,1,110059,342152
1981,delhi,2020,1,110092,280039
1982,delhi,2020,1,110086,226703
1983,delhi,2020,1,110044,207511
1984,delhi,2020,1,110085,200098
1985,delhi,2020,1,110041,194243
1986,delhi,2020,1,110096,187975
1987,delhi,2020,1,110094,175645
1988,delhi,2020,1,110001,171087
1989,delhi,2020,1,110053,170522
1990,delhi,2020,3,110059,393571
1991,delhi,2020,3,110092,314384
1992,delhi,2020,3,110086,267186
1993,delhi,2020,3,110044,240937
1994,delhi,2020,3,110041,231602
1995,delhi,2020,3,110085,225882
1996,delhi,2020,3,110096,213595
1997,delhi,2020,3,110094,210508
1998,delhi,2020,3,110053,205752
1999,delhi,2020,3,110042,202151
2000,delhi,2023,2,110059,744061
2001,delhi,2023,2,110092,577301
2002,delhi,2023,2,110086,520976
2003,delhi,2023,2,110044,459541
2004,delhi,2023,2,110041,457756
2005,delhi,2023,2,110094,413225
2006,delhi,2023,2,110085,413127
2007,delhi,2023,2,110053,407624
2008,delhi,2023,2,110096,400907
2009,delhi,2023,2,110042,397341
2010,delhi,2023,1,110059,716856
2011,delhi,2023,1,110092,557488
2012,delhi,2023,1,110086,500213
2013,delhi,2023,1,110044,441996
2014,delhi,2023,1,110041,439789
2015,delhi,2023,1,110085,398902
2016,delhi,2023,1,110094,397220
2017,delhi,2023,1,110053,392197
2018,delhi,2023,1,110096,386108
2019,delhi,2023,1,110042,381910
2020,delhi,2023,3,110059,772107
2021,delhi,2023,3,110092,598195
2022,delhi,2023,3,110086,540985
2023,delhi,2023,3,110044,477143
2024,delhi,2023,3,110041,475553
2025,delhi,2023,3,110094,429279
2026,delhi,2023,3,110085,428343
2027,delhi,2023,3,110053,423667
2028,delhi,2023,3,110096,415834
2029,delhi,2023,3,110042,413005
2030,delhi,2018,4,110059,206537
2031,delhi,2018,4,110092,177133
2032,delhi,2018,4,110086,133412
2033,delhi,2018,4,110085,132600
2034,delhi,2018,4,110044,121802
2035,delhi,2018,4,110096,114255
2036,delhi,2018,4,110041,106984
2037,delhi,2018,4,110043,98358
2038,delhi,2018,4,110042,95335
2039,delhi,2018,4,110094,94322
2040,delhi,2018,2,110059,124901
2041,delhi,2018,2,110092,108175
2042,delhi,2018,2,110086,79557
2043,delhi,2018,2,110085,79225
2044,delhi,2018,2,110044,73732
2045,delhi,2018,2,110096,66744
2046,delhi,2018,2,110041,63649
2047,delhi,2018,2,110043,60887
2048,delhi,2018,2,110084,57380
2049,delhi,2018,2,110042,56366
2050,delhi,2018,1,110059,95496
2051,delhi,2018,1,110092,83600
2052,delhi,2018,1,110085,61333
2053,delhi,2018,1,110086,59970
2054,delhi,2018,1,110044,55765
2055,delhi,2018,1,110096,50625
2056,delhi,2018,1,110041,47451
2057,delhi,2018,1,110043,46307
2058,delhi,2018,1,110084,44143
2059,delhi,2018,1,110042,42647
2060,delhi,2018,3,110059,156028
2061,delhi,2018,3,110092,136676
2062,delhi,2018,3,110085,101332
2063,delhi,2018,3,110086,100850
2064,delhi,2018,3,110044,91279
2065,delhi,2018,3,110096,84164
2066,delhi,2018,3,110041,80112
2067,delhi,2018,3,110043,74435
2068,delhi,2018,3,110084,71154
2069,delhi,2018,3,110042,71056
2070,haryana,2022,4,122001,542209
2071,haryana,2022,4,121004,468607
2072,haryana,2022,4,121003,376201
2073,haryana,2022,4,121001,358891
2074,haryana,2022,4,122006,296184
2075,haryana,2022,4,122002,280688
2076,haryana,2022,4,121102,279801
2077,haryana,2022,4,124001,262578
2078,haryana,2022,4,123401,262455
2079,haryana,2022,4,122004,249924
2080,haryana,2022,2,122001,490709
2081,haryana,2022,2,121004,422488
2082,haryana,2022,2,121003,339295
2083,haryana,2022,2,121001,324650
2084,haryana,2022,2,122006,268387
2085,haryana,2022,2,122002,255084
2086,haryana,2022,2,121102,253094
2087,haryana,2022,2,124001,237736
2088,haryana,2022,2,123401,237454
2089,haryana,2022,2,122004,224546
2090,haryana,2022,1,122001,465984
2091,haryana,2022,1,121004,400283
2092,haryana,2022,1,121003,321859
2093,haryana,2022,1,121001,308144
2094,haryana,2022,1,122006,255061
2095,haryana,2022,1,122002,242575
2096,haryana,2022,1,121102,239809
2097,haryana,2022,1,124001,225735
2098,haryana,2022,1,123401,225100
2099,haryana,2022,1,122004,212387
2100,haryana,2022,3,122001,516313
2101,haryana,2022,3,121004,445822
2102,haryana,2022,3,121003,357581
2103,haryana,2022,3,121001,341866
2104,haryana,2022,3,122006,282229
2105,haryana,2022,3,122002,267850
2106,haryana,2022,3,121102,266955
2107,haryana,2022,3,123401,250221
2108,haryana,2022,3,124001,250178
2109,haryana,2022,3,122004,237160
2110,haryana,2021,4,122001,440178
2111,haryana,2021,4,121004,376910
2112,haryana,2021,4,121003,303566
2113,haryana,2021,4,121001,290827
2114,haryana,2021,4,122006,241050
2115,haryana,2021,4,122002,229524
2116,haryana,2021,4,121102,225645
2117,haryana,2021,4,124001,213051
2118,haryana,2021,4,123401,212046
2119,haryana,2021,4,122004,199804
2120,haryana,2021,2,122001,385555
2121,haryana,2021,2,121004,328000
2122,haryana,2021,2,121003,264861
2123,haryana,2021,2,121001,254045
2124,haryana,2021,2,122006,211281
2125,haryana,2021,2,122002,201795
2126,haryana,2021,2,121102,195621
2127,haryana,2021,2,124001,186059
2128,haryana,2021,2,123401,184718
2129,haryana,2021,2,122004,173740
2130,haryana,2021,1,122001,361360
2131,haryana,2021,1,121004,306230
2132,haryana,2021,1,121003,247955
2133,haryana,2021,1,121001,237542
2134,haryana,2021,1,122006,198022
2135,haryana,2021,1,122002,189395
2136,haryana,2021,1,121102,182342
2137,haryana,2021,1,124001,173733
2138,haryana,2021,1,123401,172665
2139,haryana,2021,1,122004,162301
2140,haryana,2021,3,122001,412737
2141,haryana,2021,3,121004,352312
2142,haryana,2021,3,121003,284042
2143,haryana,2021,3,121001,272333
2144,haryana,2021,3,122006,226097
2145,haryana,2021,3,122002,215608
2146,haryana,2021,3,121102,210637
2147,haryana,2021,3,124001,199561
2148,haryana,2021,3,123401,198439
2149,haryana,2021,3,122004,186579
2150,haryana,2019,4,122001,258880
2151,haryana,2019,4,121004,201072
2152,haryana,2019,4,121003,169105
2153,haryana,2019,4,121001,164555
2154,haryana,2019,4,122006,137295
2155,haryana,2019,4,122002,136781
2156,haryana,2019,4,121102,117172
2157,haryana,2019,4,124001,115727
2158,haryana,2019,4,123401,113575
2159,haryana,2019,4,122004,109845
2160,haryana,2019,2,122001,217913
2161,haryana,2019,2,121004,164350
2162,haryana,2019,2,121003,141046
2163,haryana,2019,2,121001,138083
2164,haryana,2019,2,122002,115060
2165,haryana,2019,2,122006,114395
2166,haryana,2019,2,124001,94885
2167,haryana,2019,2,121102,93648
2168,haryana,2019,2,123401,92297
2169,haryana,2019,2,122051,90453
2170,haryana,2019,1,122001,194366
2171,haryana,2019,1,121004,144318
2172,haryana,2019,1,121003,125626
2173,haryana,2019,1,121001,122040
2174,haryana,2019,1,122002,102287
2175,haryana,2019,1,122006,101815
2176,haryana,2019,1,124001,83228
2177,haryana,2019,1,122051,81253
2178,haryana,2019,1,121102,80409
2179,haryana,2019,1,123401,80255
2180,haryana,2019,3,122001,239679
2181,haryana,2019,3,121004,182786
2182,haryana,2019,3,121003,155581
2183,haryana,2019,3,121001,152399
2184,haryana,2019,3,122002,126886
2185,haryana,2019,3,122006,126740
2186,haryana,2019,3,121102,106171
2187,haryana,2019,3,124001,105974
2188,haryana,2019,3,123401,103749
2189,haryana,2019,3,122004,99827
2190,haryana,2020,4,122001,336803
2191,haryana,2020,4,121004,283882
2192,haryana,2020,4,121003,230786
2193,haryana,2020,4,121001,221002
2194,haryana,2020,4,122006,184356
2195,haryana,2020,4,122002,176881
2196,haryana,2020,4,121102,169232
2197,haryana,2020,4,124001,161912
2198,haryana,2020,4,123401,160526
2199,haryana,2020,4,122004,150225
2200,haryana,2020,2,122001,293479
2201,haryana,2020,2,121004,239658
2202,haryana,2020,2,121003,198248
2203,haryana,2020,2,121001,190142
2204,haryana,2020,2,122006,157703
2205,haryana,2020,2,122002,154797
2206,haryana,2020,2,121102,142490
2207,haryana,2020,2,124001,136592
2208,haryana,2020,2,123401,135535
2209,haryana,2020,2,122004,127957
2210,haryana,2020,1,122001,277400
2211,haryana,2020,1,121004,220431
2212,haryana,2020,1,121003,183564
2213,haryana,2020,1,121001,177159
2214,haryana,2020,1,122006,147672
2215,haryana,2020,1,122002,146453
2216,haryana,2020,1,121102,129418
2217,haryana,2020,1,124001,126121
2218,haryana,2020,1,123401,124071
2219,haryana,2020,1,122004,120068
2220,haryana,2020,3,122001,314031
2221,haryana,2020,3,121004,261230
2222,haryana,2020,3,121003,214022
2223,haryana,2020,3,121001,205343
2224,haryana,2020,3,122006,170596
2225,haryana,2020,3,122002,165039
2226,haryana,2020,3,121102,155722
2227,haryana,2020,3,124001,149067
2228,haryana,2020,3,123401,148188
2229,haryana,2020,3,122004,138271
2230,haryana,2023,2,122001,587988
2231,haryana,2023,2,121004,509776
2232,haryana,2023,2,121003,409084
2233,haryana,2023,2,121001,389395
2234,haryana,2023,2,122006,320750
2235,haryana,2023,2,121102,304262
2236,haryana,2023,2,122002,303350
2237,haryana,2023,2,123401,285072
2238,haryana,2023,2,124001,284505
2239,haryana,2023,2,122004,272545
2240,haryana,2023,1,122001,566889
2241,haryana,2023,1,121004,490243
2242,haryana,2023,1,121003,393759
2243,haryana,2023,1,121001,374984
2244,haryana,2023,1,122006,309366
2245,haryana,2023,1,122002,292936
2246,haryana,2023,1,121102,292301
2247,haryana,2023,1,123401,274345
2248,haryana,2023,1,124001,274341
2249,haryana,2023,1,122004,262041
2250,haryana,2023,3,122001,609934
2251,haryana,2023,3,121004,529674
2252,haryana,2023,3,121003,424936
2253,haryana,2023,3,121001,404005
2254,haryana,2023,3,122006,332314
2255,haryana,2023,3,121102,316110
2256,haryana,2023,3,122002,314298
2257,haryana,2023,3,123401,296212
2258,haryana,2023,3,124001,295520
2259,haryana,2023,3,122004,283114
2260,haryana,2018,4,122001,163556
2261,haryana,2018,4,121004,117034
2262,haryana,2018,4,121003,103920
2263,haryana,2018,4,121001,101287
2264,haryana,2018,4,122002,86547
2265,haryana,2018,4,122006,85334
2266,haryana,2018,4,124001,71218
2267,haryana,2018,4,122051,67543
2268,haryana,2018,4,123401,67235
2269,haryana,2018,4,122004,64480
2270,haryana,2018,2,122001,107275
2271,haryana,2018,2,121004,69412
2272,haryana,2018,2,121003,63458
2273,haryana,2018,2,121001,56154
2274,haryana,2018,2,122002,55528
2275,haryana,2018,2,122006,54489
2276,haryana,2018,2,124001,48721
2277,haryana,2018,2,123401,44946
2278,haryana,2018,2,122051,44764
2279,haryana,2018,2,132001,41673
2280,haryana,2018,1,122001,82656
2281,haryana,2018,1,121004,52178
2282,haryana,2018,1,121003,48088
2283,haryana,2018,1,122002,42709
2284,haryana,2018,1,122006,42454
2285,haryana,2018,1,121001,42239
2286,haryana,2018,1,124001,36966
2287,haryana,2018,1,123401,34462
2288,haryana,2018,1,122051,33437
2289,haryana,2018,1,132001,31575
2290,haryana,2018,3,122001,130847
2291,haryana,2018,3,121004,86428
2292,haryana,2018,3,121003,78699
2293,haryana,2018,3,121001,71428
2294,haryana,2018,3,122002,68873
2295,haryana,2018,3,122006,67331
2296,haryana,2018,3,124001,59016
2297,haryana,2018,3,123401,54477
2298,haryana,2018,3,122051,54363
2299,haryana,2018,3,132001,50845
2300,assam,2022,4,781032,70664
2301,assam,2022,4,781022,57039
2302,assam,2022,4,781001,52292
2303,assam,2022,4,781038,45987
2304,assam,2022,4,783380,45548
2305,assam,2022,4,781011,42885
2306,assam,2022,4,785001,41419
2307,assam,2022,4,786001,40689
2308,assam,2022,4,782435,38441
2309,assam,2022,4,781028,37934
2310,assam,2022,2,781032,63866
2311,assam,2022,2,781022,51543
2312,assam,2022,2,781001,47222
2313,assam,2022,2,781038,41519
2314,assam,2022,2,783380,41067
2315,assam,2022,2,781011,38612
2316,assam,2022,2,785001,37438
2317,assam,2022,2,786001,36760
2318,assam,2022,2,782435,34642
2319,assam,2022,2,781028,34231
2320,assam,2022,1,781032,60632
2321,assam,2022,1,781022,48859
2322,assam,2022,1,781001,44765
2323,assam,2022,1,781038,39366
2324,assam,2022,1,783380,38840
2325,assam,2022,1,781011,36583
2326,assam,2022,1,785001,35517
2327,assam,2022,1,786001,34879
2328,assam,2022,1,782435,32753
2329,assam,2022,1,781028,32414
2330,assam,2022,3,781032,67280
2331,assam,2022,3,781022,54277
2332,assam,2022,3,781001,49784
2333,assam,2022,3,781038,43745
2334,assam,2022,3,783380,43396
2335,assam,2022,3,781011,40762
2336,assam,2022,3,785001,39413
2337,assam,2022,3,786001,38716
2338,assam,2022,3,782435,36615
2339,assam,2022,3,781028,36089
2340,assam,2021,4,781032,57249
2341,assam,2021,4,781022,46108
2342,assam,2021,4,781001,42225
2343,assam,2021,4,781038,37135
2344,assam,2021,4,783380,36481
2345,assam,2021,4,781011,34495
2346,assam,2021,4,785001,33508
2347,assam,2021,4,786001,32892
2348,assam,2021,4,782435,30729
2349,assam,2021,4,781028,30534
2350,assam,2021,2,781032,49999
2351,assam,2021,2,781022,40254
2352,assam,2021,2,781001,36847
2353,assam,2021,2,781038,32353
2354,assam,2021,2,783380,31551
2355,assam,2021,2,781011,30045
2356,assam,2021,2,785001,29194
2357,assam,2021,2,786001,28664
2358,assam,2021,2,781028,26557
2359,assam,2021,2,782435,26455
2360,assam,2021,1,781032,46783
2361,assam,2021,1,781022,37652
2362,assam,2021,1,781001,34483
2363,assam,2021,1,781038,30260
2364,assam,2021,1,783380,29414
2365,assam,2021,1,781011,28064
2366,assam,2021,1,785001,27259
2367,assam,2021,1,786001,26762
2368,assam,2021,1,781028,24813
2369,assam,2021,1,782435,24658
2370,assam,2021,3,781032,53594
2371,assam,2021,3,781022,43191
2372,assam,2021,3,781001,39514
2373,assam,2021,3,781038,34724
2374,assam,2021,3,783380,34031
2375,assam,2021,3,781011,32293
2376,assam,2021,3,785001,31327
2377,assam,2021,3,786001,30785
2378,assam,2021,3,782435,28639
2379,assam,2021,3,781028,28555
2380,assam,2019,4,781032,30419
2381,assam,2019,4,781022,24236
2382,assam,2019,4,781001,21980
2383,assam,2019,4,781038,19306
2384,assam,2019,4,783380,17946
2385,assam,2019,4,785001,17515
2386,assam,2019,4,781011,17500
2387,assam,2019,4,781009,17023
2388,assam,2019,4,786001,16755
2389,assam,2019,4,781028,15378
2390,assam,2019,2,781032,24543
2391,assam,2019,2,781022,19460
2392,assam,2019,2,781001,17922
2393,assam,2019,2,781038,15681
2394,assam,2019,2,783380,14452
2395,assam,2019,2,785001,14373
2396,assam,2019,2,781011,13970
2397,assam,2019,2,786001,13366
2398,assam,2019,2,781009,12874
2399,assam,2019,2,781028,12313
2400,assam,2019,1,781032,21003
2401,assam,2019,1,781022,16624
2402,assam,2019,1,781001,15399
2403,assam,2019,1,781038,13630
2404,assam,2019,1,785001,12724
2405,assam,2019,1,783380,12282
2406,assam,2019,1,781011,11982
2407,assam,2019,1,786001,11437
2408,assam,2019,1,781028,10474
2409,assam,2019,1,781019,10045
2410,assam,2019,3,781032,27912
2411,assam,2019,3,781022,22162
2412,assam,2019,3,781001,20205
2413,assam,2019,3,781038,17651
2414,assam,2019,3,783380,16289
2415,assam,2019,3,785001,16065
2416,assam,2019,3,781011,15923
2417,assam,2019,3,781009,15432
2418,assam,2019,3,786001,15231
2419,assam,2019,3,781028,13989
2420,assam,2020,4,781032,43335
2421,assam,2020,4,781022,34873
2422,assam,2020,4,781001,31894
2423,assam,2020,4,781038,27985
2424,assam,2020,4,783380,27308
2425,assam,2020,4,781011,26044
2426,assam,2020,4,785001,25298
2427,assam,2020,4,786001,24846
2428,assam,2020,4,781028,22952
2429,assam,2020,4,782435,22802
2430,assam,2020,2,781032,36494
2431,assam,2020,2,781022,29237
2432,assam,2020,2,781001,26634
2433,assam,2020,2,781038,23439
2434,assam,2020,2,783380,22873
2435,assam,2020,2,781011,21654
2436,assam,2020,2,785001,21271
2437,assam,2020,2,786001,20738
2438,assam,2020,2,781009,19800
2439,assam,2020,2,781028,19046
2440,assam,2020,1,781032,33205
2441,assam,2020,1,781022,26607
2442,assam,2020,1,781001,24106
2443,assam,2020,1,781038,21242
2444,assam,2020,1,783380,19871
2445,assam,2020,1,781011,19355
2446,assam,2020,1,785001,19193
2447,assam,2020,1,781009,18666
2448,assam,2020,1,786001,18552
2449,assam,2020,1,781028,17121
2450,assam,2020,3,781032,39646
2451,assam,2020,3,781022,31853
2452,assam,2020,3,781001,29045
2453,assam,2020,3,781038,25600
2454,assam,2020,3,783380,25150
2455,assam,2020,3,781011,23762
2456,assam,2020,3,785001,23212
2457,assam,2020,3,786001,22736
2458,assam,2020,3,781028,20913
2459,assam,2020,3,781009,20809
2460,assam,2023,2,781032,76617
2461,assam,2023,2,781022,62035
2462,assam,2023,2,781001,56858
2463,assam,2023,2,781038,50048
2464,assam,2023,2,783380,49755
2465,assam,2023,2,781011,46533
2466,assam,2023,2,785001,45031
2467,assam,2023,2,786001,44226
2468,assam,2023,2,782435,42067
2469,assam,2023,2,781028,41323
2470,assam,2023,1,781032,73878
2471,assam,2023,1,781022,59721
2472,assam,2023,1,781001,54745
2473,assam,2023,1,781038,48134
2474,assam,2023,1,783380,47759
2475,assam,2023,1,781011,44810
2476,assam,2023,1,785001,43324
2477,assam,2023,1,786001,42577
2478,assam,2023,1,782435,40288
2479,assam,2023,1,781028,39737
2480,assam,2023,3,781032,79587
2481,assam,2023,3,781022,64409
2482,assam,2023,3,781001,59036
2483,assam,2023,3,781038,51966
2484,assam,2023,3,783380,51854
2485,assam,2023,3,781011,48416
2486,assam,2023,3,785001,46869
2487,assam,2023,3,786001,46000
2488,assam,2023,3,782435,43920
2489,assam,2023,3,781028,43026
2490,assam,2018,4,781032,17802
2491,assam,2018,4,781022,13976
2492,assam,2018,4,781001,12969
2493,assam,2018,4,781038,11283
2494,assam,2018,4,785001,10937
2495,assam,2018,4,783380,10374
2496,assam,2018,4,781011,10054
2497,assam,2018,4,786001,9765
2498,assam,2018,4,781028,8801
2499,assam,2018,4,781019,8559
2500,assam,2018,2,781032,10189
2501,assam,2018,2,781022,7914
2502,assam,2018,2,781001,7685
2503,assam,2018,2,781038,6711
2504,assam,2018,2,783380,6411
2505,assam,2018,2,785001,6375
2506,assam,2018,2,781011,5954
2507,assam,2018,2,786001,5881
2508,assam,2018,2,781009,5216
2509,assam,2018,2,781028,5010
2510,assam,2018,1,781032,7209
2511,assam,2018,1,781001,5507
2512,assam,2018,1,781022,5418
2513,assam,2018,1,781038,4731
2514,assam,2018,1,783380,4571
2515,assam,2018,1,785001,4526
2516,assam,2018,1,781011,4127
2517,assam,2018,1,786001,4122
2518,assam,2018,1,781009,3639
2519,assam,2018,1,781028,3517
2520,assam,2018,3,781032,13555
2521,assam,2018,3,781022,10377
2522,assam,2018,3,781001,10057
2523,assam,2018,3,785001,8633
2524,assam,2018,3,781038,8582
2525,assam,2018,3,783380,8312
2526,assam,2018,3,781011,7916
2527,assam,2018,3,786001,7732
2528,assam,2018,3,781028,6759
2529,assam,2018,3,781009,6651
2530,sikkim,2022,4,737101,38348
2531,sikkim,2022,4,737102,26669
2532,sikkim,2022,4,737134,24659
2533,sikkim,2022,4,737132,20507
2534,sikkim,2022,4,737126,18512
2535,sikkim,2022,4,737135,18170
2536,sikkim,2022,4,737113,14122
2537,sikkim,2022,4,737121,12204
2538,sikkim,2022,4,737120,11369
2539,sikkim,2022,4,737103,9731
2540,sikkim,2022,2,737101,34848
2541,sikkim,2022,2,737102,24299
2542,sikkim,2022,2,737134,22433
2543,sikkim,2022,2,737132,18657
2544,sikkim,2022,2,737126,16979
2545,sikkim,2022,2,737135,16506
2546,sikkim,2022,2,737113,13025
2547,sikkim,2022,2,737121,11289
2548,sikkim,2022,2,737120,10381
2549,sikkim,2022,2,737103,8885
2550,sikkim,2022,1,737101,33157
2551,sikkim,2022,1,737102,23098
2552,sikkim,2022,1,737134,21281
2553,sikkim,2022,1,737132,17728
2554,sikkim,2022,1,737126,16079
2555,sikkim,2022,1,737135,15654
2556,sikkim,2022,1,737113,12301
2557,sikkim,2022,1,737121,10688
2558,sikkim,2022,1,737120,9820
2559,sikkim,2022,1,737103,8440
2560,sikkim,2022,3,737101,36580
2561,sikkim,2022,3,737102,25512
2562,sikkim,2022,3,737134,23630
2563,sikkim,2022,3,737132,19633
2564,sikkim,2022,3,737126,17775
2565,sikkim,2022,3,737135,17399
2566,sikkim,2022,3,737113,13634
2567,sikkim,2022,3,737121,11780
2568,sikkim,2022,3,737120,10901
2569,sikkim,2022,3,737103,9349
2570,sikkim,2021,4,737101,31343
2571,sikkim,2021,4,737102,21810
2572,sikkim,2021,4,737134,20001
2573,sikkim,2021,4,737132,16715
2574,sikkim,2021,4,737126,15175
2575,sikkim,2021,4,737135,14764
2576,sikkim,2021,4,737113,11524
2577,sikkim,2021,4,737121,10012
2578,sikkim,2021,4,737120,9245
2579,sikkim,2021,4,737103,7965
2580,sikkim,2021,2,737101,27441
2581,sikkim,2021,2,737102,19098
2582,sikkim,2021,2,737134,17409
2583,sikkim,2021,2,737132,14618
2584,sikkim,2021,2,737126,13159
2585,sikkim,2021,2,737135,12879
2586,sikkim,2021,2,737113,9970
2587,sikkim,2021,2,737121,8689
2588,sikkim,2021,2,737120,7948
2589,sikkim,2021,2,737103,6915
2590,sikkim,2021,1,737101,25663
